date,store_id,product_id,price,promo,holiday,quantity
2025-09-08,S006,P019,18.24,0,0,74
2025-09-08,S006,P020,14.43,0,0,70
2025-09-09,S006,P001,20.99,0,0,68
2025-09-09,S006,P002,26.51,0,0,67
2025-09-09,S006,P003,33.01,0,0,72
2025-09-09,S006,P004,54.38,0,0,66
2025-09-09,S006,P005,30.55,0,0,90
2025-09-09,S006,P006,24.99,0,0,82
2025-09-09,S006,P007,34.76,0,0,73
2025-09-09,S006,P008,41.83,0,0,77
2025-09-09,S006,P009,35.92,0,0,73
2025-09-09,S006,P010,11.91,0,0,90
2025-09-09,S006,P011,25.52,0,0,85
2025-09-09,S006,P012,12.22,0,0,70
2025-09-09,S006,P013,25.89,0,0,61
2025-09-09,S006,P014,12.77,0,0,82
2025-09-09,S006,P015,9.11,0,0,103
2025-09-09,S006,P016,12.59,0,0,82
2025-09-09,S006,P017,18.88,0,0,78
2025-09-09,S006,P018,38.27,0,0,67
2025-09-09,S006,P019,58.68,0,0,73
2025-09-09,S006,P020,32.18,0,0,93
2025-09-10,S006,P001,49.51,0,0,66
2025-09-10,S006,P002,13.98,0,0,72
2025-09-10,S006,P003,7.37,0,0,86
2025-09-10,S006,P004,14.58,0,0,104
2025-09-10,S006,P005,15.08,0,0,70
2025-09-10,S006,P006,23.96,0,0,91
2025-09-10,S006,P007,55.28,0,0,69
2025-09-10,S006,P008,54.92,0,0,71
2025-09-10,S006,P009,46.79,0,0,81
2025-09-10,S006,P010,31.4,0,0,86
2025-09-10,S006,P011,26.94,0,0,76
2025-09-10,S006,P012,20.52,0,0,79
2025-09-10,S006,P013,58.07,0,0,77
2025-09-10,S006,P014,48.03,0,0,72
2025-09-10,S006,P015,10.7,0,0,62
2025-09-10,S006,P016,47.57,0,0,69
2025-09-10,S006,P017,14.31,0,0,74
2025-09-10,S006,P018,50.31,0,0,75
2025-09-10,S006,P019,28.91,0,0,70
2025-09-10,S006,P020,56.75,0,0,62
2025-09-11,S006,P001,37.33,0,0,70
2025-09-11,S006,P002,23.72,0,0,92
2025-09-11,S006,P003,41.18,0,0,63
2025-09-11,S006,P004,36.22,0,0,82
2025-09-11,S006,P005,40.03,0,0,73
2025-09-11,S006,P006,55.88,0,0,78
2025-09-11,S006,P007,42.1,0,0,96
2025-09-11,S006,P008,34.44,0,0,70
2025-09-11,S006,P009,48.98,0,0,62
2025-09-11,S006,P010,49.1,0,0,79
2025-09-11,S006,P011,50.98,0,0,78
2025-09-11,S006,P012,19.31,0,0,63
2025-09-11,S006,P013,7.79,0,0,90
2025-09-11,S006,P014,48.68,0,0,78
2025-09-11,S006,P015,43.62,0,0,84
2025-09-11,S006,P016,52.79,0,0,82
2025-09-11,S006,P017,35.2,0,0,57
2025-09-11,S006,P018,54.69,0,0,88
2025-09-11,S006,P019,47.61,0,0,81
2025-09-11,S006,P020,8.68,0,0,78
2025-09-12,S006,P001,6.74,0,0,73
2025-09-12,S006,P002,9.9,0,0,84
2025-09-12,S006,P003,7.0,0,0,83
2025-09-12,S006,P004,33.14,0,0,74
2025-09-12,S006,P005,7.02,0,0,79
2025-09-12,S006,P006,59.89,0,0,79
2025-09-12,S006,P007,10.46,0,0,78
2025-09-12,S006,P008,37.2,0,0,64
2025-09-12,S006,P009,36.11,0,0,69
2025-09-12,S006,P010,6.63,0,0,72
2025-09-12,S006,P011,44.33,0,0,86
2025-09-12,S006,P012,48.16,0,0,78
2025-09-12,S006,P013,10.51,0,0,83
2025-09-12,S006,P014,56.56,0,0,78
2025-09-12,S006,P015,32.73,0,0,74
2025-09-12,S006,P016,34.71,0,0,70
2025-09-12,S006,P017,37.71,1,0,91
2025-09-12,S006,P018,35.72,0,0,82
2025-09-12,S006,P019,53.37,0,0,68
2025-09-12,S006,P020,14.12,0,0,73
2025-09-13,S006,P001,11.16,0,1,77
2025-09-13,S006,P002,25.5,1,1,95
2025-09-13,S006,P003,41.06,0,1,77
2025-09-13,S006,P004,28.73,0,1,62
2025-09-13,S006,P005,17.87,1,1,91
2025-09-13,S006,P006,28.02,0,1,57
2025-09-13,S006,P007,59.03,0,1,66
2025-09-13,S006,P008,44.74,0,1,67
2025-09-13,S006,P009,10.98,0,1,83
2025-09-13,S006,P010,17.59,0,1,64
2025-09-13,S006,P011,33.59,0,1,76
2025-09-13,S006,P012,7.05,0,1,75
2025-09-13,S006,P013,41.09,0,1,68
2025-09-13,S006,P014,49.0,0,1,50
2025-09-13,S006,P015,23.09,0,1,71
2025-09-13,S006,P016,7.74,0,1,76
2025-09-13,S006,P017,7.36,0,1,69
2025-09-13,S006,P018,27.15,0,1,83
2025-09-13,S006,P019,23.2,0,1,82
2025-09-13,S006,P020,9.93,0,1,64
2025-09-14,S006,P001,41.59,0,1,74
2025-09-14,S006,P002,50.63,0,1,61
2025-09-14,S006,P003,45.74,0,1,57
2025-09-14,S006,P004,11.35,0,1,81
2025-09-14,S006,P005,25.83,0,1,74
2025-09-14,S006,P006,18.07,0,1,74
2025-09-14,S006,P007,45.3,1,1,73
2025-09-14,S006,P008,41.29,0,1,58
2025-09-14,S006,P009,18.41,0,1,86
2025-09-14,S006,P010,38.32,0,1,76
2025-09-14,S006,P011,11.09,0,1,78
2025-09-14,S006,P012,39.17,0,1,65
2025-09-14,S006,P013,41.28,0,1,83
2025-09-14,S006,P014,7.18,0,1,84
2025-09-14,S006,P015,27.36,0,1,74
2025-09-14,S006,P016,37.22,0,1,85
2025-09-14,S006,P017,55.75,0,1,59
2025-09-14,S006,P018,11.82,0,1,82
2025-09-14,S006,P019,25.87,0,1,76
2025-09-14,S006,P020,46.63,0,1,62
2025-09-15,S006,P001,36.52,0,0,79
2025-09-15,S006,P002,15.72,0,0,78
2025-09-15,S006,P003,24.26,0,0,72
2025-09-15,S006,P004,43.76,0,0,89
2025-09-15,S006,P005,23.68,0,0,67
2025-09-15,S006,P006,10.83,0,0,84
2025-09-15,S006,P007,23.52,0,0,66
2025-09-15,S006,P008,19.23,0,0,65
2025-09-15,S006,P009,30.71,0,0,64
2025-09-15,S006,P010,52.23,0,0,79
2025-09-15,S006,P011,22.89,0,0,93
2025-09-15,S006,P012,15.55,0,0,87
2025-09-15,S006,P013,58.47,0,0,85
2025-09-15,S006,P014,12.62,0,0,85
2025-09-15,S006,P015,20.16,0,0,78
2025-09-15,S006,P016,37.99,0,0,73
2025-09-15,S006,P017,19.47,0,0,82
2025-09-15,S006,P018,33.45,0,0,73
2025-09-15,S006,P019,33.5,0,0,90
2025-09-15,S006,P020,49.53,0,0,67
2025-09-16,S006,P001,23.07,0,0,79
2025-09-16,S006,P002,35.4,0,0,78
2025-09-16,S006,P003,53.09,0,0,79
2025-09-16,S006,P004,51.16,0,0,87
2025-09-16,S006,P005,47.14,1,0,68
2025-09-16,S006,P006,42.5,0,0,51
2025-09-16,S006,P007,6.05,0,0,82
2025-09-16,S006,P008,44.59,0,0,86
2025-09-16,S006,P009,48.14,0,0,66
2025-09-16,S006,P010,13.54,0,0,68
2025-09-16,S006,P011,58.44,0,0,66
2025-09-16,S006,P012,48.41,0,0,62
2025-09-16,S006,P013,25.77,0,0,73
2025-09-16,S006,P014,15.31,0,0,71
2025-09-16,S006,P015,22.17,0,0,75
2025-09-16,S006,P016,28.97,0,0,85
2025-09-16,S006,P017,48.42,0,0,71
2025-09-16,S006,P018,54.76,0,0,71
2025-09-16,S006,P019,44.06,0,0,68
2025-09-16,S006,P020,42.03,0,0,78
2025-09-17,S006,P001,7.1,0,0,75
2025-09-17,S006,P002,47.56,0,0,72
2025-09-17,S006,P003,50.94,0,0,85
2025-09-17,S006,P004,53.59,0,0,82
2025-09-17,S006,P005,27.31,0,0,68
2025-09-17,S006,P006,5.88,0,0,66
2025-09-17,S006,P007,6.36,0,0,85
2025-09-17,S006,P008,45.81,0,0,84
2025-09-17,S006,P009,34.36,0,0,84
2025-09-17,S006,P010,37.03,0,0,80
2025-09-17,S006,P011,51.36,0,0,71
2025-09-17,S006,P012,47.21,0,0,64
2025-09-17,S006,P013,39.06,0,0,65
2025-09-17,S006,P014,42.35,0,0,75
2025-09-17,S006,P015,14.43,0,0,76
2025-09-17,S006,P016,24.78,0,0,76
2025-09-17,S006,P017,41.82,0,0,81
2025-09-17,S006,P018,5.98,0,0,101
2025-09-17,S006,P019,37.45,0,0,54
2025-09-17,S006,P020,53.33,0,0,65
2025-09-18,S006,P001,15.51,0,0,71
2025-09-18,S006,P002,40.68,0,0,73
2025-09-18,S006,P003,23.33,0,0,67
2025-09-18,S006,P004,44.12,0,0,77
2025-09-18,S006,P005,27.21,0,0,65
2025-09-18,S006,P006,56.19,0,0,76
2025-09-18,S006,P007,12.57,0,0,80
2025-09-18,S006,P008,42.26,0,0,73
2025-09-18,S006,P009,15.58,0,0,96
2025-09-18,S006,P010,5.73,0,0,85
2025-09-18,S006,P011,41.45,0,0,63
2025-09-18,S006,P012,20.71,0,0,62
2025-09-18,S006,P013,19.31,0,0,79
2025-09-18,S006,P014,42.23,0,0,65
2025-09-18,S006,P015,36.4,0,0,85
2025-09-18,S006,P016,14.37,0,0,87
2025-09-18,S006,P017,42.63,0,0,94
2025-09-18,S006,P018,48.1,0,0,66
2025-09-18,S006,P019,9.23,0,0,56
2025-09-18,S006,P020,8.03,0,0,69
2025-09-19,S006,P001,48.52,0,0,71
2025-09-19,S006,P002,42.39,0,0,78
2025-09-19,S006,P003,25.66,0,0,88
2025-09-19,S006,P004,21.52,0,0,62
2025-09-19,S006,P005,57.09,0,0,90
2025-09-19,S006,P006,15.06,0,0,78
2025-09-19,S006,P007,14.86,0,0,68
2025-09-19,S006,P008,25.62,0,0,76
2025-09-19,S006,P009,31.81,0,0,78
2025-09-19,S006,P010,11.17,0,0,80
2025-09-19,S006,P011,13.05,0,0,93
2025-09-19,S006,P012,47.31,1,0,89
2025-09-19,S006,P013,50.05,0,0,83
2025-09-19,S006,P014,37.66,0,0,72
2025-09-19,S006,P015,43.84,0,0,67
2025-09-19,S006,P016,18.08,0,0,76
2025-09-19,S006,P017,35.12,0,0,70
2025-09-19,S006,P018,21.14,0,0,90
2025-09-19,S006,P019,11.39,0,0,80
2025-09-19,S006,P020,25.49,0,0,70
2025-09-20,S006,P001,37.76,0,1,74
2025-09-20,S006,P002,55.56,0,1,60
2025-09-20,S006,P003,42.43,0,1,52
2025-09-20,S006,P004,34.09,0,1,69
2025-09-20,S006,P005,36.67,0,1,67
2025-09-20,S006,P006,29.81,0,1,91
2025-09-20,S006,P007,38.5,0,1,68
2025-09-20,S006,P008,49.19,1,1,91
2025-09-20,S006,P009,53.17,0,1,63
2025-09-20,S006,P010,27.68,0,1,73
2025-09-20,S006,P011,19.42,0,1,78
2025-09-20,S006,P012,26.67,0,1,76
2025-09-20,S006,P013,38.92,0,1,41
2025-09-20,S006,P014,29.53,0,1,70
2025-09-20,S006,P015,15.68,0,1,77
2025-09-20,S006,P016,41.31,0,1,88
2025-09-20,S006,P017,44.29,0,1,76
2025-09-20,S006,P018,5.96,0,1,59
2025-09-20,S006,P019,19.71,0,1,72
2025-09-20,S006,P020,42.16,0,1,66
2025-09-21,S006,P001,38.67,0,1,68
2025-09-21,S006,P002,57.42,0,1,59
2025-09-21,S006,P003,15.71,0,1,75
2025-09-21,S006,P004,44.69,0,1,61
2025-09-21,S006,P005,20.86,0,1,65
2025-09-21,S006,P006,15.67,0,1,70
2025-09-21,S006,P007,33.0,0,1,63
2025-09-21,S006,P008,54.61,0,1,58
2025-09-21,S006,P009,22.31,0,1,82
2025-09-21,S006,P010,48.43,0,1,78
2025-09-21,S006,P011,5.76,0,1,75
2025-09-21,S006,P012,5.9,0,1,74
2025-09-21,S006,P013,7.62,0,1,69
2025-09-21,S006,P014,31.12,0,1,78
2025-09-21,S006,P015,5.75,0,1,92
2025-09-21,S006,P016,52.88,0,1,57
2025-09-21,S006,P017,26.69,0,1,75
2025-09-21,S006,P018,18.24,0,1,68
2025-09-21,S006,P019,29.16,0,1,68
2025-09-21,S006,P020,6.53,0,1,66
2025-09-22,S006,P001,10.82,0,0,66
2025-09-22,S006,P002,47.34,0,0,83
2025-09-22,S006,P003,10.08,0,0,75
2025-09-22,S006,P004,30.43,0,0,74
2025-09-22,S006,P005,9.63,0,0,90
2025-09-22,S006,P006,39.5,0,0,67
2025-09-22,S006,P007,41.63,0,0,81
2025-09-22,S006,P008,55.93,0,0,68
2025-09-22,S006,P009,39.25,0,0,78
2025-09-22,S006,P010,30.58,0,0,75
2025-09-22,S006,P011,56.45,0,0,63
2025-09-22,S006,P012,45.31,0,0,59
2025-09-22,S006,P013,37.11,0,0,75
2025-09-22,S006,P014,14.71,0,0,72
2025-09-22,S006,P015,58.2,0,0,58
2025-09-22,S006,P016,13.67,0,0,96
2025-09-22,S006,P017,45.55,0,0,73
2025-09-22,S006,P018,50.61,0,0,75
2025-09-22,S006,P019,51.09,0,0,82
2025-09-22,S006,P020,48.51,0,0,78
2025-09-23,S006,P001,14.32,0,0,67
2025-09-23,S006,P002,37.83,0,0,69
2025-09-23,S006,P003,42.48,0,0,89
2025-09-23,S006,P004,32.04,0,0,68
2025-09-23,S006,P005,15.35,0,0,89
2025-09-23,S006,P006,50.2,0,0,50
2025-09-23,S006,P007,58.67,0,0,78
2025-09-23,S006,P008,11.95,0,0,77
2025-09-23,S006,P009,36.57,0,0,65
2025-09-23,S006,P010,38.87,0,0,77
2025-09-23,S006,P011,31.8,0,0,65
2025-09-23,S006,P012,5.58,0,0,98
2025-09-23,S006,P013,17.59,1,0,83
2025-09-23,S006,P014,24.91,0,0,68
2025-09-23,S006,P015,10.79,0,0,76
2025-09-23,S006,P016,48.9,0,0,62
2025-09-23,S006,P017,12.78,0,0,81
2025-09-23,S006,P018,54.03,0,0,51
2025-09-23,S006,P019,41.73,0,0,80
2025-09-23,S006,P020,40.8,0,0,69
2025-09-24,S006,P001,9.67,0,0,87
2025-09-24,S006,P002,49.99,0,0,80
2025-09-24,S006,P003,42.49,0,0,60
2025-09-24,S006,P004,22.25,0,0,72
2025-09-24,S006,P005,29.0,0,0,72
2025-09-24,S006,P006,56.12,1,0,82
2025-09-24,S006,P007,24.16,0,0,68
2025-09-24,S006,P008,22.58,0,0,95
2025-09-24,S006,P009,41.45,1,0,72
2025-09-24,S006,P010,44.23,0,0,65
2025-09-24,S006,P011,55.74,0,0,70
2025-09-24,S006,P012,34.74,0,0,46
2025-09-24,S006,P013,25.31,0,0,76
2025-09-24,S006,P014,47.36,0,0,55
2025-09-24,S006,P015,25.21,0,0,82
2025-09-24,S006,P016,7.14,0,0,80
2025-09-24,S006,P017,8.03,0,0,81
2025-09-24,S006,P018,34.65,0,0,72
2025-09-24,S006,P019,51.59,0,0,79
2025-09-24,S006,P020,58.15,0,0,82
2025-09-25,S006,P001,14.87,0,0,74
2025-09-25,S006,P002,19.54,0,0,52
2025-09-25,S006,P003,49.35,1,0,84
2025-09-25,S006,P004,35.15,0,0,84
2025-09-25,S006,P005,12.5,0,0,74
2025-09-25,S006,P006,24.15,0,0,83
2025-09-25,S006,P007,42.77,1,0,88
2025-09-25,S006,P008,42.11,0,0,75
2025-09-25,S006,P009,39.82,0,0,75
2025-09-25,S006,P010,14.47,0,0,70
2025-09-25,S006,P011,28.44,0,0,74
2025-09-25,S006,P012,5.75,0,0,73
2025-09-25,S006,P013,39.09,0,0,82
2025-09-25,S006,P014,6.1,0,0,88
2025-09-25,S006,P015,5.2,1,0,80
2025-09-25,S006,P016,46.01,0,0,79
2025-09-25,S006,P017,33.5,0,0,70
2025-09-25,S006,P018,41.39,0,0,58
2025-09-25,S006,P019,20.2,0,0,75
2025-09-25,S006,P020,5.02,0,0,67
2025-09-26,S006,P001,59.59,0,0,68
2025-09-26,S006,P002,48.74,0,0,63
2025-09-26,S006,P003,8.07,0,0,79
2025-09-26,S006,P004,58.38,0,0,81
2025-09-26,S006,P005,12.07,0,0,90
2025-09-26,S006,P006,48.53,0,0,78
2025-09-26,S006,P007,44.8,0,0,73
2025-09-26,S006,P008,33.3,0,0,81
2025-09-26,S006,P009,25.52,0,0,78
2025-09-26,S006,P010,10.01,0,0,86
2025-09-26,S006,P011,13.91,0,0,79
2025-09-26,S006,P012,45.62,0,0,49
2025-09-26,S006,P013,36.8,0,0,83
2025-09-26,S006,P014,41.76,0,0,78
2025-09-26,S006,P015,9.04,0,0,69
2025-09-26,S006,P016,21.07,0,0,69
2025-09-26,S006,P017,24.22,0,0,86
2025-09-26,S006,P018,58.67,0,0,101
2025-09-26,S006,P019,9.51,0,0,67
2025-09-26,S006,P020,23.48,0,0,81
2025-09-27,S006,P001,30.2,0,1,52
2025-09-27,S006,P002,48.09,0,1,55
2025-09-27,S006,P003,32.86,0,1,70
2025-09-27,S006,P004,17.63,0,1,81
2025-09-27,S006,P005,58.81,0,1,75
2025-09-27,S006,P006,59.31,0,1,71
2025-09-27,S006,P007,26.34,0,1,62
2025-09-27,S006,P008,59.65,0,1,88
2025-09-27,S006,P009,55.09,0,1,74
2025-09-27,S006,P010,31.02,0,1,85
2025-09-27,S006,P011,19.07,0,1,72
2025-09-27,S006,P012,37.56,0,1,58
2025-09-27,S006,P013,44.27,0,1,64
2025-09-27,S006,P014,41.4,0,1,58
2025-09-27,S006,P015,33.28,0,1,62
2025-09-27,S006,P016,37.19,0,1,58
2025-09-27,S006,P017,47.75,0,1,68
2025-09-27,S006,P018,56.88,0,1,73
2025-09-27,S006,P019,28.7,0,1,76
2025-09-27,S006,P020,55.06,0,1,71
2025-09-28,S006,P001,25.15,0,1,54
2025-09-28,S006,P002,58.35,0,1,70
2025-09-28,S006,P003,59.68,0,1,48
2025-09-28,S006,P004,54.62,0,1,63
2025-09-28,S006,P005,19.69,0,1,65
2025-09-28,S006,P006,49.92,0,1,80
2025-09-28,S006,P007,44.29,0,1,66
2025-09-28,S006,P008,13.03,0,1,64
2025-09-28,S006,P009,40.47,0,1,75
2025-09-28,S006,P010,14.14,0,1,63
2025-09-28,S006,P011,6.74,0,1,55
2025-09-28,S006,P012,26.44,0,1,62
2025-09-28,S006,P013,31.16,0,1,79
2025-09-28,S006,P014,9.19,0,1,84
2025-09-28,S006,P015,12.76,0,1,66
2025-09-28,S006,P016,26.74,0,1,55
2025-09-28,S006,P017,37.15,0,1,79
2025-09-28,S006,P018,6.65,0,1,65
2025-09-28,S006,P019,51.29,0,1,57
2025-09-28,S006,P020,52.9,0,1,76
2025-09-29,S006,P001,20.69,0,0,78
2025-09-29,S006,P002,38.54,0,0,66
2025-09-29,S006,P003,49.28,0,0,76
2025-09-29,S006,P004,38.53,0,0,63
2025-09-29,S006,P005,42.12,0,0,66
2025-09-29,S006,P006,58.64,0,0,60
2025-09-29,S006,P007,43.95,0,0,65
2025-09-29,S006,P008,36.13,0,0,60
2025-09-29,S006,P009,19.28,0,0,80
2025-09-29,S006,P010,33.79,0,0,63
2025-09-29,S006,P011,51.78,0,0,69
2025-09-29,S006,P012,34.71,0,0,83
2025-09-29,S006,P013,30.1,0,0,66
2025-09-29,S006,P014,19.25,0,0,76
2025-09-29,S006,P015,23.36,1,0,80
2025-09-29,S006,P016,14.71,0,0,65
2025-09-29,S006,P017,44.25,1,0,84
2025-09-29,S006,P018,15.14,0,0,81
2025-09-29,S006,P019,42.0,0,0,87
2025-09-29,S006,P020,32.36,0,0,66
2025-09-30,S006,P001,57.35,0,0,73
2025-09-30,S006,P002,37.99,0,0,78
2025-09-30,S006,P003,53.63,0,0,72
2025-09-30,S006,P004,42.67,0,0,76
2025-09-30,S006,P005,22.71,1,0,85
2025-09-30,S006,P006,53.17,0,0,73
2025-09-30,S006,P007,20.89,0,0,71
2025-09-30,S006,P008,27.71,0,0,72
2025-09-30,S006,P009,33.07,0,0,95
2025-09-30,S006,P010,57.07,0,0,64
2025-09-30,S006,P011,21.4,0,0,60
2025-09-30,S006,P012,45.65,0,0,82
2025-09-30,S006,P013,33.66,0,0,77
2025-09-30,S006,P014,45.88,0,0,69
2025-09-30,S006,P015,39.67,0,0,73
2025-09-30,S006,P016,42.03,0,0,59
2025-09-30,S006,P017,55.66,0,0,77
2025-09-30,S006,P018,10.76,0,0,54
2025-09-30,S006,P019,51.66,0,0,77
2025-09-30,S006,P020,57.76,0,0,86
2025-10-01,S006,P001,19.68,0,0,69
2025-10-01,S006,P002,52.33,0,0,75
2025-10-01,S006,P003,49.03,0,0,63
2025-10-01,S006,P004,49.29,0,0,81
2025-10-01,S006,P005,31.08,1,0,64
2025-10-01,S006,P006,50.82,0,0,71
2025-10-01,S006,P007,8.51,0,0,61
2025-10-01,S006,P008,31.39,0,0,69
2025-10-01,S006,P009,33.61,0,0,56
2025-10-01,S006,P010,45.31,0,0,75
2025-10-01,S006,P011,24.85,0,0,70
2025-10-01,S006,P012,37.72,0,0,73
2025-10-01,S006,P013,10.47,0,0,86
2025-10-01,S006,P014,53.48,0,0,67
2025-10-01,S006,P015,41.37,0,0,81
2025-10-01,S006,P016,13.15,0,0,74
2025-10-01,S006,P017,22.7,0,0,58
2025-10-01,S006,P018,48.83,0,0,66
2025-10-01,S006,P019,23.24,0,0,69
2025-10-01,S006,P020,34.94,0,0,61
2025-10-02,S006,P001,27.12,0,0,73
2025-10-02,S006,P002,36.38,0,0,88
2025-10-02,S006,P003,40.48,0,0,74
2025-10-02,S006,P004,14.05,0,0,57
2025-10-02,S006,P005,59.43,0,0,65
2025-10-02,S006,P006,50.56,1,0,90
2025-10-02,S006,P007,31.43,0,0,81
2025-10-02,S006,P008,12.78,0,0,56
2025-10-02,S006,P009,12.47,0,0,66
2025-10-02,S006,P010,41.03,0,0,78
2025-10-02,S006,P011,7.38,0,0,92
2025-10-02,S006,P012,20.08,0,0,74
2025-10-02,S006,P013,37.89,0,0,78
2025-10-02,S006,P014,52.2,0,0,76
2025-10-02,S006,P015,49.73,0,0,58
2025-10-02,S006,P016,45.46,1,0,93
2025-10-02,S006,P017,55.36,0,0,66
2025-10-02,S006,P018,13.47,0,0,80
2025-10-02,S006,P019,7.12,0,0,71
2025-10-02,S006,P020,11.51,0,0,66
2025-10-03,S006,P001,24.09,0,0,63
2025-10-03,S006,P002,11.48,0,0,59
2025-10-03,S006,P003,43.91,0,0,68
2025-10-03,S006,P004,24.28,0,0,73
2025-10-03,S006,P005,15.69,0,0,66
2025-10-03,S006,P006,41.64,0,0,61
2025-10-03,S006,P007,34.56,0,0,66
2025-10-03,S006,P008,45.71,0,0,55
2025-10-03,S006,P009,34.04,0,0,83
2025-10-03,S006,P010,33.06,0,0,72
2025-10-03,S006,P011,10.55,0,0,79
2025-10-03,S006,P012,9.2,0,0,75
2025-10-03,S006,P013,35.82,0,0,60
2025-10-03,S006,P014,54.27,0,0,85
2025-10-03,S006,P015,32.75,0,0,81
2025-10-03,S006,P016,32.47,0,0,75
2025-10-03,S006,P017,18.43,0,0,71
2025-10-03,S006,P018,22.41,0,0,78
2025-10-03,S006,P019,36.55,0,0,64
2025-10-03,S006,P020,34.45,0,0,66
2025-10-04,S006,P001,14.79,0,1,58
2025-10-04,S006,P002,33.31,0,1,68
2025-10-04,S006,P003,53.46,0,1,73
2025-10-04,S006,P004,27.59,0,1,55
2025-10-04,S006,P005,8.98,0,1,62
2025-10-04,S006,P006,52.66,0,1,58
2025-10-04,S006,P007,37.79,0,1,64
2025-10-04,S006,P008,25.51,0,1,63
2025-10-04,S006,P009,17.18,0,1,59
2025-10-04,S006,P010,56.93,0,1,60
2025-10-04,S006,P011,16.97,0,1,72
2025-10-04,S006,P012,59.02,0,1,49
2025-10-04,S006,P013,51.1,0,1,77
2025-10-04,S006,P014,54.89,1,1,87
2025-10-04,S006,P015,35.51,0,1,61
2025-10-04,S006,P016,41.47,0,1,55
2025-10-04,S006,P017,46.78,0,1,65
2025-10-04,S006,P018,44.03,0,1,68
2025-10-04,S006,P019,26.59,0,1,66
2025-10-04,S006,P020,6.33,0,1,72
2025-10-05,S006,P001,8.07,0,1,85
2025-10-05,S006,P002,17.83,0,1,67
2025-10-05,S006,P003,57.9,0,1,59
2025-10-05,S006,P004,22.79,0,1,63
2025-10-05,S006,P005,45.8,0,1,54
2025-10-05,S006,P006,40.23,0,1,63
2025-10-05,S006,P007,14.54,0,1,85
2025-10-05,S006,P008,54.05,0,1,58
2025-10-05,S006,P009,10.58,0,1,52
2025-10-05,S006,P010,40.26,0,1,64
2025-10-05,S006,P011,56.52,0,1,56
2025-10-05,S006,P012,35.57,1,1,84
2025-10-05,S006,P013,20.76,0,1,62
2025-10-05,S006,P014,54.11,0,1,75
2025-10-05,S006,P015,37.72,0,1,60
2025-10-05,S006,P016,32.27,0,1,69
2025-10-05,S006,P017,56.74,0,1,63
2025-10-05,S006,P018,10.14,0,1,62
2025-10-05,S006,P019,19.62,1,1,80
2025-10-05,S006,P020,6.39,1,1,67
2025-10-06,S006,P001,59.04,0,0,56
2025-10-06,S006,P002,11.3,0,0,67
2025-10-06,S006,P003,47.98,0,0,80
2025-10-06,S006,P004,32.66,1,0,78
2025-10-06,S006,P005,47.21,0,0,72
2025-10-06,S006,P006,9.61,0,0,76
2025-10-06,S006,P007,20.02,0,0,84
2025-10-06,S006,P008,17.9,0,0,59
2025-10-06,S006,P009,43.29,0,0,91
2025-10-06,S006,P010,7.99,0,0,76
2025-10-06,S006,P011,36.36,0,0,73
2025-10-06,S006,P012,15.03,0,0,75
2025-10-06,S006,P013,10.44,1,0,72
2025-10-06,S006,P014,19.88,1,0,67
2025-10-06,S006,P015,38.67,0,0,70
2025-10-06,S006,P016,18.29,0,0,61
2025-10-06,S006,P017,18.6,0,0,87
2025-10-06,S006,P018,49.33,0,0,75
2025-10-06,S006,P019,21.62,0,0,61
2025-10-06,S006,P020,29.93,0,0,75
2025-10-07,S006,P001,17.34,0,0,82
2025-10-07,S006,P002,43.61,0,0,64
2025-10-07,S006,P003,18.1,0,0,64
2025-10-07,S006,P004,57.9,0,0,67
2025-10-07,S006,P005,21.57,0,0,72
2025-10-07,S006,P006,11.43,0,0,75
2025-10-07,S006,P007,44.33,0,0,74
2025-10-07,S006,P008,40.18,0,0,60
2025-10-07,S006,P009,10.1,0,0,74
2025-10-07,S006,P010,6.66,0,0,93
2025-10-07,S006,P011,59.81,0,0,67
2025-10-07,S006,P012,14.3,0,0,72
2025-10-07,S006,P013,36.22,0,0,66
2025-10-07,S006,P014,20.65,0,0,74
2025-10-07,S006,P015,53.11,0,0,75
2025-10-07,S006,P016,51.03,1,0,83
2025-10-07,S006,P017,11.05,0,0,75
2025-10-07,S006,P018,15.03,0,0,70
2025-10-07,S006,P019,9.77,0,0,80
2025-10-07,S006,P020,46.52,0,0,79
2025-10-08,S006,P001,45.26,0,0,56
2025-10-08,S006,P002,6.84,0,0,71
2025-10-08,S006,P003,42.62,0,0,77
2025-10-08,S006,P004,48.96,0,0,83
2025-10-08,S006,P005,15.6,0,0,103
2025-10-08,S006,P006,54.38,0,0,48
2025-10-08,S006,P007,17.76,0,0,72
2025-10-08,S006,P008,49.91,1,0,79
2025-10-08,S006,P009,13.8,0,0,57
2025-10-08,S006,P010,33.96,0,0,64
2025-10-08,S006,P011,54.26,0,0,51
2025-10-08,S006,P012,8.05,0,0,65
2025-10-08,S006,P013,14.82,0,0,76
2025-10-08,S006,P014,6.61,0,0,79
2025-10-08,S006,P015,53.0,0,0,68
2025-10-08,S006,P016,35.36,0,0,49
2025-10-08,S006,P017,40.17,0,0,81
2025-10-08,S006,P018,12.99,0,0,64
2025-10-08,S006,P019,35.76,0,0,74
2025-10-08,S006,P020,14.45,0,0,72
2025-10-09,S006,P001,38.77,0,0,60
2025-10-09,S006,P002,43.13,0,0,95
2025-10-09,S006,P003,57.94,0,0,70
2025-10-09,S006,P004,16.27,0,0,69
2025-10-09,S006,P005,6.28,0,0,83
